transaction_id,date,description,amount,currency,account_type,status,merchant,location,device,ip_address,random_text,irrelevant_col1,irrelevant_col2
24b3c46a-7203-4003-8b2e-692f660fa16d,2023-01-18,UPI SWIGGY,18787.0,INR,Credit,Failed,Johnson Inc,South Timothyborough,Web,120.159.74.238,"Body material recently her federal agree. Stay whom it question product break. Yourself some miss eye cultural bad.
Federal suggest team we mention significant. Soon leader stay rest.",219,Angela Bowman
98642655-d9a6-4b5b-ac0d-e71abd5b7667,1990-07-25,INSURANCE PREMIUM,,INR,Savings,Pending,"Williams, Hernandez and Myers",West Michaelside,Web,147.109.12.173,Create wide impact result along reach. Improve throughout door stand show throughout trade each. Administration out site business group when last.,965,Kelly Hernandez
1952ee84-9ac5-4555-83e1-f5ccb80c2d92,1987-08-28,RENT PAYMENT TXN123,,USD,Current,Failed,Kennedy Ltd,Port Chloeborough,ATM,81.202.210.91,"Degree second program upon. Recognize business pick. Western author discuss consider ready environmental partner.
Community scientist hair. Accept nature drug determine red among.",27,Alexis Clayton
766b6d3c-4d6b-4d16-8e34-9e09e16dba01,2021-05-31,UBER RIDE TXN123,-45255.0,INR,Credit,Pending,Roberts Inc,Douglasfort,Web,14.81.37.243,"Standard goal must take from economic responsibility. Poor evening than art population environmental town.
Include whom pretty great. Own at expect expert whom sound. Another position quite send.",783,Trevor Roy
2c0252c6-45b8-4b30-93fd-347b15f79254,2012-10-11,GYM MEMBERSHIP TXN123,61120.0,USD,Savings,Completed,Campbell Ltd,Jacksonfort,Mobile,113.203.171.101,"Type police government security might worker interesting laugh. Why investment important idea every people week.
Among receive public investment. Including design wish help notice someone.",333,Alexis Arroyo
e2d3be7f-bea4-4b43-b6a0-6d6b3c0d6802,2010-09-14,INSURANCE PREMIUM,-44140.0,INR,Credit,Failed,Williamson-Murray,Lake Victor,ATM,192.167.1.39,"Join language claim sense difficult. Begin go PM enough occur within. Again organization Mr government story skin police.
Son similar oil power choose admit deep.",912,Angela Brooks
f9d47f41-0031-4f8e-a4fe-845dd7acb432,2022-03-09,UBER RIDE REF987,62449.0,USD,Current,Pending,Armstrong-Johnson,Christopherfurt,Mobile,34.159.184.246,"Statement make first. Sense game another until. Career though participant past.
Ago eat unit interest everyone close. Laugh pattern listen perform ahead. Seem their son assume.",487,Kristin Barton
d622621e-2595-4e49-b88e-742521d33b81,1980-08-10,AMAZON PURCHASE,44852.0,EUR,Credit,Completed,Smith and Sons,Reidmouth,Mobile,223.229.38.66,"From her never experience it. Figure although executive tax guy.
Throughout important law traditional.
Process stage husband event these more. Recently red out bank right work thank.",217,Jose Smith
f1f11fe2-d987-4444-b5b9-76179a2395c1,1982-08-31,RENT PAYMENT XYZ,45745.0,EUR,Credit,Completed,"Lee, Sanford and Howard",Lake Nicolechester,Web,92.253.163.224,"Score school nothing base PM community space. Feeling avoid structure beyond red until teach.
Reflect check range now. Seem during people life laugh.",173,Sara Gutierrez
047aacf2-35a6-4bd9-9546-2586f4052d0a,2012-12-16,UPI SWIGGY REF987,82863.0,INR,Current,Pending,"Foster, Rivera and Fowler",Williamside,ATM,91.36.160.120,Positive anything something occur although fly civil. She beat teacher medical. Dinner you sign show student across season prepare. Education quite reason summer hard hour laugh discussion.,712,Diamond Harrington
90b1d782-2db9-4158-bb3a-eb2b618e4e77,1980-01-05,CRYPTO SALE REF987,97877.0,INR,Current,Completed,"Davis, Campbell and Sharp",Michelleberg,Mobile,151.238.198.110,Program vote next message carry player walk. Practice produce challenge goal.,325,Melissa Lee
ca30841b-7082-4e26-9cf3-60f992ac790e,2015-01-08,UBER RIDE,41525.0,INR,Savings,Pending,Williams and Sons,Amberview,Web,19.29.135.218,Toward soon fight trouble others scene. Student purpose age kitchen president listen eight. Cup skin interest five. Ball particularly with choice.,86,Crystal Anderson
412b475a-b16f-4f75-ac56-5c29bd97a962,2022-07-18,UPI SWIGGY,90631.0,USD,Credit,Completed,"Avila, Beasley and Thomas",North Mariafort,Web,70.161.193.9,History sell nearly drug radio attorney. Carry young behind business PM travel class even. Audience civil minute machine good trial outside foreign.,658,Jennifer Sanchez
e01983c8-b4a5-4ea0-8417-6c3899768bec,1985-09-30,UBER RIDE REF987,,USD,Credit,Completed,Mcmillan-Hubbard,Travisfurt,Mobile,2.82.84.74,Under eye would share describe body certain high. Write Republican natural official term his. In already tonight.,363,Scott Whitehead
c95584c0-c149-487b-805b-ff4e9508ad74,2018-06-20,RENT PAYMENT TXN123,,EUR,Current,Pending,Davis-Craig,Ellisonfort,Mobile,64.192.51.140,Want tree direction. Action treatment send which situation four ago. Themselves and good positive.,260,Samantha Stout
56825073-db0c-4dc3-bde5-102d64109a1e,2011-07-07,UPI SWIGGY XYZ,,INR,Savings,Completed,Morris-Koch,East Elizabeth,ATM,220.137.140.14,"Nearly among society alone person available. Back could tell civil paper want public.
At from beyond spend live know. Product base require left.",703,Barbara Becker
ebd7d1a9-6d67-4533-8722-51897ce48b53,1997-07-27,NETFLIX SUBSCRIPTION,-48595.0,INR,Credit,Completed,Cummings-Edwards,New Katrina,Web,155.124.86.247,Consumer name reality ground southern enough relationship. Ahead work open without soon real.,120,Hannah Campbell
4049614b-2da4-45fc-b807-7fbbe298d6ee,1974-12-11,GYM MEMBERSHIP REF987,53050.0,USD,Current,Failed,"Jenkins, Golden and Caldwell",East Mikaylaland,ATM,40.81.7.243,For learn other senior adult program. Response beyond officer. Under song dinner research red.,306,Colton Mays
8697698a-22cd-4bb2-b5df-eabd5f0e4e00,1992-07-13,AMAZON PURCHASE XYZ,29584.0,EUR,Credit,Completed,Miller-Young,Jensenberg,ATM,23.83.34.24,"Item thank along choice. Rich physical save difference organization clearly. Thank adult performance prove current mother clear surface.
Night successful rich social. Back fine do thus not level.",937,Nicole Garza
20a39039-0120-4df8-9bc2-d00dd7bad85f,1977-10-14,FREELANCE INCOME,85593.0,EUR,Savings,Pending,Holmes-Morales,Gilltown,Web,77.28.106.99,"Grow leader recognize wish.
Chair top back somebody will real north paper. Reason avoid miss however success arm wind military. Court blood nature large.",786,Emily Wright PhD
a0ab3214-5bd5-4bce-98b1-7c1b3f9893ce,2009-04-23,,-14592.0,EUR,Current,Completed,Black Group,Jamesfort,Web,109.10.253.89,"Attack short according guess concern. Owner certain save.
Large voice address beyond. To hospital seek notice produce.",152,Shelby Graham
5dfda029-e330-4d94-a05c-3498ae54b08a,1991-04-30,DIVIDEND CREDIT,92417.0,EUR,Current,Failed,Flores-Morris,Port Deanna,Web,49.169.246.209,"Fire customer yes. Sea than week one. Offer clear hit assume specific.
Apply trade front sign top summer bit.",697,Bobby Barnes
e1901c70-7444-4720-90d7-077fc5a6766c,2001-08-14,CRYPTO SALE XYZ,92779.0,USD,Savings,Pending,Mills-Sloan,Port Steve,Mobile,136.15.26.47,"Similar single step. Growth degree west.
Left moment them management for test everyone bring. Whose any choose bad.",189,Victoria Andrews
bf18ea3a-ab2c-4e1e-97c0-91c5153ed8c9,1973-01-22,GYM MEMBERSHIP TXN123,45860.0,EUR,Savings,Pending,Case-Lee,North Brandonfurt,ATM,8.0.47.242,Exist play lose ground. Best decide people maintain energy another attention. Whole purpose stock challenge kid. Far lawyer necessary design different.,151,Kevin Daugherty
5f32c4b4-3597-4703-a31a-5c2f356c221d,2015-04-07,RENT PAYMENT REF987,99683.0,EUR,Credit,Completed,"Flowers, Wilson and Stone",South Ashley,ATM,1.99.27.137,Police feel size kind nothing. Tv cause include owner yourself pretty. Start list far everything why put check it.,703,Timothy Johnson
7d2c1d2e-b48c-476e-ba4d-c057a050e1e1,2014-02-11,INSURANCE PREMIUM TXN123,49727.0,EUR,Current,Completed,Schaefer-Mcknight,Davisbury,ATM,91.154.60.185,Exist fight determine common all or. Buy weight allow campaign discover of.,388,Kaitlyn Andersen
c08b3c65-6027-450e-92d9-9da57a14572d,1979-05-26,NETFLIX SUBSCRIPTION TXN123,11597.0,INR,Savings,Completed,Vargas PLC,Bryantown,Web,16.105.92.13,Wind eat million size foreign bed among. Help however trial cold. Natural cup today lay pull statement.,888,Stacey Diaz
292e7a2f-7f97-46f8-9c1e-592d914a61fe,1987-05-21,RENT PAYMENT XYZ,51015.0,INR,Credit,Pending,Best-Romero,New Joyburgh,Web,120.166.96.89,Benefit game country better forget service him. Thing tell none share high. South respond can choice fight.,581,Laura Morgan
95436d92-b459-47ab-a96c-67ddb54d2213,1994-06-27,UBER RIDE TXN123,-10417.0,INR,Credit,Completed,Hall-Oconnor,North Paulborough,Mobile,141.185.196.245,"Perform than heart about page ago fall.
Outside begin base get ground. Recent both say player me cold score.
Woman half first born administration center. Line ever perhaps.",91,Christy Watson
cd9611a6-fcda-4612-a9fe-9d2c4148ce37,1992-05-10,,-14819.0,USD,Credit,Completed,Gutierrez Group,Hallmouth,ATM,125.229.76.117,"High doctor dark senior draw method which. Require Republican soldier send who deal grow. Simple dinner main.
Check record yard heart. Night enter information run movie.",521,Debra Smith
40e7441a-bf96-405a-8f0f-ddee3c60fb57,2004-02-03,,51135.0,EUR,Current,Failed,Adkins Ltd,New Tyler,Mobile,89.180.40.167,"Hot nothing blood mention ten drug win present. Attorney challenge suggest half popular. Alone themselves animal visit if American range.
People fact there glass international.",523,Justin Waters
5174aab3-4b4b-4ef5-af80-d44028d60bf7,1974-08-08,EMI PAYMENT HDFC,71128.0,EUR,Credit,Completed,Kim-Bennett,Aprilmouth,Web,95.96.66.251,Language traditional rock pressure although. Suffer animal person through.,419,Tricia Barber
9c1c31ba-40d0-47f8-b17c-f9cc01f769ba,2023-03-28,NETFLIX SUBSCRIPTION REF987,94476.0,EUR,Savings,Failed,Valenzuela-Keith,Veronicaside,ATM,184.188.118.64,"See adult radio table financial. Arrive week represent create trial system. Head film decide write.
Require election history plant economy science center. Like buy will fly money.",100,William Rogers
95703b49-f6c9-4609-91de-39ce7919cadd,1983-12-15,AMAZON PURCHASE REF987,-49806.0,USD,Savings,Failed,"Schaefer, Howell and Harper",Lake Davidport,ATM,135.226.77.2,Goal education wonder matter fall specific child. Center firm cause country there police interest.,135,Carol Rodriguez
fcedee7e-8f12-4297-ab5e-8aaf1f0bb3e9,1983-03-17,,-33691.0,INR,Savings,Completed,Ochoa and Sons,South Codyport,Web,77.57.99.113,"Bank large site so. Consider practice this.
Long instead those town bar recognize stop each. Later collection show note official look teach direction.
Understand hit day out. Whom glass much arrive.",187,Melissa Maldonado
6ac08d09-307a-429c-885c-31493ff74d6a,2012-05-02,FREELANCE INCOME TXN123,87735.0,EUR,Current,Pending,Castillo PLC,Hernandezview,ATM,207.201.34.31,"We lead cultural note. Ten another maintain husband.
Blood administration their rise. Interest improve receive policy woman professional political.",831,Glenn Warner
d84dc037-abda-4b84-853f-e58c51bbc5af,1971-12-13,UPI SWIGGY,90247.0,USD,Credit,Completed,Lowe LLC,Chambersbury,Mobile,163.92.142.238,"Bit future year. Certainly war help operation adult game rather.
Available great person adult admit long I. From his prepare already player cup.",85,Dustin Phillips
8d1af285-d275-4caa-b63c-36c7cf55189e,2005-10-31,FLIPKART ORDER TXN123,69703.0,EUR,Credit,Completed,Newman Ltd,New Michael,ATM,181.161.52.235,"Born central data service. Congress think resource education his by.
Box realize build pay national bed. Section how stand worry get miss adult.",82,Steven Gonzales
33fce9d3-22f1-4df3-8dbb-19fcd5069a8e,2001-04-16,RENT PAYMENT,,INR,Current,Pending,Herrera and Sons,Natashafurt,Mobile,23.14.42.46,Yet land around particular. Myself expect thus successful behavior simple quickly break. Law month majority outside computer add seven.,191,Alexis Ewing
a259c623-343b-4e89-a0c9-fe9ac135c014,1991-07-08,AMAZON PURCHASE REF987,27613.0,USD,Credit,Completed,Roth and Sons,South Brenda,ATM,71.149.163.91,"Real daughter to. Third new smile far my resource live.
Memory per serious table push fight subject. Sing us reflect view executive strong.
As admit goal hospital. Remember so need news its throw.",947,Bryce Howe
4aac9278-ff95-4304-9f2f-6419a0bf1ee9,2020-05-03,,21776.0,EUR,Credit,Failed,West-Roach,Moralesbury,Mobile,64.226.117.30,"Lawyer discuss article a close especially relationship feel. Claim international huge child whole low per.
Own focus nature occur maybe wrong.",821,Rebecca Nelson
a374b96e-4ab6-47bf-b403-4c790eec0582,1998-11-09,GYM MEMBERSHIP,93760.0,EUR,Savings,Pending,Fox and Sons,North Samantha,Mobile,128.149.53.45,"Too public popular edge. Million that who community. Vote enough trouble item girl. Listen five thank both room still.
Guy international past. These minute second lawyer authority address.",210,Elizabeth Marsh
9935c365-728b-4847-824c-5fa3e19ac0a6,2005-04-11,NEFT CR SALARY,-8363.0,EUR,Credit,Completed,"Abbott, Mason and Waters",Port Williamport,Web,95.106.119.219,Beyond article nation including democratic him old. Wife question natural show. According simply really view.,761,Joseph Price
1492be29-fffc-4178-9773-7b992c322140,1980-06-16,AMAZON PURCHASE XYZ,18079.0,INR,Savings,Pending,Bauer-Scott,Lake Hannahville,Web,117.204.130.119,"Consider will red fact expert physical once. Though brother power law.
Speak manager industry purpose family.",799,Angela Parks
3663abe3-adcd-475b-85fa-ef3a7f8cabee,1998-12-09,INSURANCE PREMIUM,31336.0,EUR,Credit,Completed,Kirk Group,North Steve,Web,106.29.6.224,"Kid begin economic why. Now impact or. Bad exist group common them evening indeed agreement. Admit let seven provide.
Next important they half most low.",749,Erin Bates
414ed6c9-8a06-453e-b098-dba693f92e14,2021-09-13,GYM MEMBERSHIP,5105.0,INR,Current,Completed,Butler-Campbell,Thomaston,Web,162.255.53.209,"Start force kind result data professional here health.
Break rate speak occur land. Challenge two TV read place ahead.
Successful fact yard face. Explain note these read.",796,Andrea Brooks
65161938-2a46-41fa-a77d-5fcb52cda126,2003-07-26,ELECTRICITY BILL,,EUR,Credit,Failed,Yates and Sons,South Jacqueline,Web,70.96.12.100,"Wonder require ability usually. Mouth these memory letter. So recently call score.
Statement dream skin. Painting meet wish. Worry why including decision agency. Movement near ground present.",560,Danielle Warren
e34a7d5d-f88f-42ba-8930-ebd9528edb7c,2024-09-25,,-1578.0,INR,Credit,Failed,"Moreno, Stanley and Daniels",West Jenniferchester,Web,144.100.196.31,"By increase job method three. There opportunity human. Anyone training call information step she rise.
May even last citizen. Subject respond need loss around.",405,Shane Petersen
4fac891a-ef62-4a72-87fd-23fcc5914fae,1999-06-20,AMAZON PURCHASE XYZ,47209.0,EUR,Credit,Pending,Cabrera-Ortiz,Lake Barbara,ATM,133.44.62.172,Reflect grow stand science president management arm course. School everything attack fact. Address less sell article past.,181,Donald Allen
9098658a-e41c-4a33-9a78-d943c6d577fc,1975-02-23,EMI PAYMENT HDFC TXN123,61915.0,EUR,Current,Pending,Henry PLC,Williamsberg,Web,51.175.43.255,"Deep age tonight enough rule.
Meeting remain as join final. Clearly magazine PM either technology represent. Similar talk contain organization color.",22,Jill Mcknight
80d6335c-3f15-44b1-a189-2ce15e97a9f6,1971-12-11,UPI SWIGGY,24180.0,EUR,Savings,Completed,"Taylor, Gomez and Payne",Lake Markton,ATM,100.216.17.66,"Common yet source race hot science.
Spring crime middle claim world training. Hard fly plant keep will recognize. Woman deep might black.",810,Steven Jackson
acebf994-0557-46cf-845c-122286e6a858,2015-08-10,EMI PAYMENT HDFC REF987,-39497.0,EUR,Credit,Pending,Martin Inc,East Katherine,Mobile,80.144.245.188,"Easy assume whatever safe. Suffer last hour good indeed.
Sure whose discover deal get. Name second need seem. Itself catch foreign cup smile. Yard in radio several sense.",820,Katherine Warner
b3889f89-3247-4eb4-8252-6231534b8eb3,2002-03-08,AMAZON PURCHASE,17796.0,EUR,Savings,Failed,Smith-Anderson,Glendafort,Web,103.7.142.47,"Past full course to. Give follow fear so something election dark specific. They ago later weight mind method.
Third everybody admit although reflect. Wear learn form reality.",884,Victoria Bryant
6a7e2b53-fd36-4418-bf82-8276735d68f8,2010-05-03,,,USD,Credit,Failed,Santos-Coleman,Bradleymouth,Mobile,143.121.151.197,Send minute find window. Your assume white learn common analysis provide. Sell evening process between I.,894,Kelly Peterson
